序号,院系名称,专业名称,班级名称,学号,姓名（可能有重名）,实验项目名称,上课周次,上课星期,开始节次,结束节次,上课教师,实验人数,课时
7843,学院006,专业032,班级055,S000001934,学生1921,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7844,学院006,专业037,班级056,S000001706,学生1696,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7845,学院011,专业054,班级107,S000001459,学生1453,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7846,学院011,专业054,班级078,S000001455,学生1449,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7847,学院002,专业007,班级010,S000001718,学生1708,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7848,学院009,专业053,班级077,S000001599,学生1590,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7849,学院006,专业070,班级110,S000001478,学生1469,光的偏振 大物2,8周,星期日,11,13,教师041,20,3
7850,学院007,专业015,班级025,S000000943,学生939,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7851,学院009,专业043,班级092,S000001842,学生1830,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7852,学院001,专业068,班级139,S000002691,学生2667,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7853,学院001,专业068,班级105,S000002680,学生2656,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7854,学院001,专业001,班级012,S000000522,学生522,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7855,学院006,专业014,班级023,S000000396,学生396,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7856,学院006,专业022,班级037,S000001483,学生1474,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7857,学院002,专业005,班级007,S000000012,学生012,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7858,学院006,专业022,班级054,S000000809,学生808,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7859,学院011,专业028,班级111,S000001503,学生1494,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7860,学院011,专业028,班级103,S000001411,学生1405,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7861,学院002,专业004,班级005,S000000840,学生838,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7862,学院002,专业004,班级013,S000000070,学生070,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7863,学院002,专业004,班级011,S000000066,学生066,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7864,学院006,专业037,班级056,S000000804,学生803,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7865,学院008,专业020,班级033,S000000626,学生626,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7866,学院017,专业080,班级131,S000002134,学生2119,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7867,学院017,专业080,班级132,S000002110,学生2095,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7868,学院008,专业020,班级035,S000000645,学生645,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7869,学院009,专业066,班级170,S000002827,学生2800,光的偏振 大物2,9周,星期六,3,5,教师041,20,3
7870,学院007,专业015,班级025,S000000424,学生424,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7871,学院009,专业043,班级092,S000001840,学生1828,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7872,学院004,专业011,班级017,S000000164,学生164,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7873,学院004,专业011,班级017,S000000114,学生114,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7874,学院001,专业001,班级012,S000000056,学生056,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7875,学院005,专业060,班级096,S000002594,学生2572,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7876,学院006,专业022,班级037,S000001486,学生1477,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7877,学院005,专业060,班级150,S000002583,学生2561,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7878,学院006,专业022,班级054,S000001972,学生1959,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7879,学院011,专业028,班级111,S000001540,学生1531,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7880,学院011,专业028,班级103,S000001408,学生1402,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7881,学院002,专业004,班级005,S000000031,学生031,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7882,学院002,专业004,班级013,S000001351,学生1345,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7883,学院002,专业004,班级011,S000000062,学生062,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7884,学院006,专业037,班级056,S000001681,学生1671,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7885,学院006,专业036,班级052,S000000828,学生827,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7886,学院017,专业080,班级131,S000002128,学生2113,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7887,学院017,专业080,班级132,S000002148,学生2132,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7888,学院009,专业084,班级147,S000002435,学生2415,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7889,学院012,专业073,班级121,S000001722,学生1712,光的偏振 大物2,9周,星期六,8,10,教师041,20,3
7890,学院007,专业015,班级025,S000000979,学生975,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7891,学院009,专业043,班级092,S000001832,学生1820,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7892,学院004,专业011,班级017,S000000126,学生126,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7893,学院004,专业011,班级017,S000000122,学生122,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7894,学院001,专业001,班级012,S000000055,学生055,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7895,学院005,专业060,班级096,S000002611,学生2588,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7896,学院006,专业022,班级037,S000001485,学生1476,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7897,学院006,专业032,班级048,S000002442,学生2422,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7898,学院006,专业022,班级054,S000001924,学生1911,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7899,学院011,专业028,班级111,S000001537,学生1528,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7900,学院011,专业028,班级103,S000001386,学生1380,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7901,学院006,专业032,班级047,S000001965,学生1952,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7902,学院014,专业072,班级119,S000002817,学生2790,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7903,学院006,专业032,班级055,S000001937,学生1924,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7904,学院010,专业049,班级072,S000001167,学生1162,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7905,学院010,专业049,班级073,S000001154,学生1149,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7906,学院017,专业080,班级131,S000002138,学生2122,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7907,学院017,专业080,班级132,S000002145,学生2129,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7908,学院009,专业084,班级147,S000002370,学生2350,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7909,学院014,专业067,班级118,S000002234,学生2216,光的偏振 大物2,9周,星期六,11,13,教师041,20,3
7910,学院007,专业015,班级026,S000001647,学生1638,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7911,学院009,专业043,班级092,S000001830,学生1818,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7912,学院001,专业001,班级001,S000001902,学生1889,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7913,学院001,专业001,班级004,S000002270,学生2251,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7914,学院001,专业001,班级008,S000000013,学生013,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7915,学院005,专业060,班级096,S000002576,学生2554,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7916,学院006,专业022,班级037,S000001473,学生1465,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7917,学院005,专业060,班级150,S000002567,学生2545,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7918,学院006,专业022,班级054,S000002354,学生2334,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7919,学院006,专业032,班级053,S000000805,学生804,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7920,学院011,专业028,班级099,S000002021,学生2007,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7921,学院006,专业032,班级047,S000002441,学生2421,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7922,学院014,专业072,班级119,S000002814,学生2788,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7923,学院006,专业032,班级055,S000002261,学生2242,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7924,学院010,专业049,班级072,S000001170,学生1165,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7925,学院010,专业049,班级073,S000001168,学生1163,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7926,学院017,专业080,班级131,S000002126,学生2111,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7927,学院017,专业080,班级132,S000002146,学生2130,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7928,学院009,专业084,班级147,S000002434,学生2414,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7929,学院010,专业069,班级165,S000002800,学生2775,光的偏振 大物2,9周,星期日,3,5,教师041,20,3
7930,学院007,专业015,班级026,S000001658,学生1649,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7931,学院009,专业043,班级091,S000001608,学生1599,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7932,学院001,专业068,班级139,S000002659,学生2635,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7933,学院001,专业068,班级105,S000002720,学生2695,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7934,学院006,专业014,班级024,S000000404,学生404,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7935,学院006,专业014,班级023,S000000345,学生345,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7936,学院006,专业022,班级037,S000001467,学生1460,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7937,学院002,专业005,班级007,S000000043,学生043,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7938,学院006,专业022,班级054,S000000796,学生795,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7939,学院006,专业032,班级053,S000000797,学生796,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7940,学院011,专业028,班级099,S000002034,学生2020,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7941,学院006,专业032,班级047,S000002446,学生2426,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7942,学院014,专业072,班级119,S000002792,学生2767,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7943,学院006,专业032,班级055,S000001933,学生1920,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7944,学院010,专业049,班级072,S000001188,学生1183,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7945,学院010,专业049,班级073,S000001181,学生1176,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7946,学院017,专业080,班级131,S000002133,学生2118,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7947,学院006,专业030,班级045,S000000730,学生730,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7948,学院009,专业084,班级147,S000002433,学生2413,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7949,学院006,专业030,班级083,S000001209,学生1203,光的偏振 大物2,9周,星期日,8,10,教师041,20,3
7950,学院007,专业015,班级026,S000000971,学生967,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7951,学院007,专业015,班级028,S000000965,学生961,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7952,学院007,专业015,班级028,S000000966,学生962,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7953,学院004,专业011,班级018,S000000117,学生117,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7954,学院001,专业001,班级012,S000000061,学生061,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7955,学院005,专业060,班级096,S000002568,学生2546,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7956,学院006,专业022,班级037,S000001468,学生1461,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7957,学院002,专业005,班级007,S000000873,学生871,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7958,学院006,专业022,班级054,S000002343,学生2323,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7959,学院009,专业027,班级098,S000001892,学生1879,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7960,学院011,专业028,班级099,S000002023,学生2009,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7961,学院009,专业027,班级042,S000001891,学生1878,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7962,学院009,专业027,班级122,S000001749,学生1738,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7963,学院004,专业010,班级019,S000000171,学生171,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7964,学院010,专业049,班级072,S000001184,学生1179,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7965,学院010,专业049,班级073,S000001163,学生1158,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7966,学院011,专业054,班级078,S000001442,学生1436,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7967,学院005,专业048,班级115,S000002064,学生2049,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7968,学院003,专业009,班级015,S000000162,学生162,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7969,学院009,专业027,班级141,S000002180,学生2163,光的偏振 大物2,9周,星期日,11,13,教师041,20,3
7970,学院007,专业015,班级025,S000001648,学生1639,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7971,学院009,专业043,班级091,S000001633,学生1624,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7972,学院001,专业068,班级139,S000002713,学生300,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7973,学院001,专业068,班级105,S000002685,学生2661,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7974,学院005,专业060,班级136,S000002291,学生2271,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7975,学院005,专业060,班级136,S000002287,学生2267,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7976,学院009,专业074,班级123,S000001779,学生1767,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7977,学院006,专业032,班级048,S000001962,学生1949,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7978,学院006,专业034,班级050,S000001564,学生1555,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7979,学院009,专业027,班级098,S000001850,学生1837,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7980,学院011,专业028,班级099,S000002031,学生2017,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7981,学院009,专业027,班级042,S000001855,学生1842,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7982,学院011,专业054,班级106,S000002731,学生2706,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
7983,学院002,专业004,班级006,S000000854,学生852,光的偏振 大物2,10周,星期五,11,13,教师020,20,3
